@relation squares

@attribute x1 numeric
@attribute y1 numeric
@attribute x2 numeric
@attribute y2 numeric
@attribute x3 numeric
@attribute y3 numeric
@attribute x4 numeric
@attribute y4 numeric
@attribute class {Large,Small}

@data
9.183036,6.982064,17.876426,-6.317224,-4.116252,-1.711326,4.577138,-15.010614,Small
-24.299241,30.942117,17.97641,19.174714,-36.066644,-11.333535,-12.110442,-18.00173,Large
0.339148,-0.002023,-0.123683,-0.212838,0.128332,0.460809,-0.334499,0.249993,Small
-0.804579,-0.830731,-0.307768,0.431704,0.457856,-1.327542,0.739382,-0.612162,Large
-16.875436,-24.717183,-33.237725,24.710292,32.552039,-8.354894,16.18975,41.072581,Small
-20.731989,33.746511,25.176067,25.784244,-28.694257,-12.161545,-2.679691,-16.673497,Large
-69.12013,1.520098,-10.650474,52.31027,-18.329957,-56.949558,40.139698,-6.159385,Small
59.802696,-9.307317,-37.619834,-75.705266,-6.595253,88.115214,-61.801354,50.489709,Large
-99.344724,-15.882928,-60.367082,64.899401,-18.562396,-54.86057,20.415246,25.921759,Small
-23.955239,17.41714,8.280604,19.557305,-21.815074,-14.818703,-3.548096,-13.605943,Large
-24.48072,-17.550799,9.476788,11.283076,4.353155,-51.508306,38.310663,-22.674431,Small
-43.310781,69.646821,43.46093,13.221437,-99.736165,-17.12489,-50.565529,-49.099274,Large
-52.096872,-24.871346,-53.571356,54.812413,27.586887,-23.396861,26.112403,56.286898,Small
-31.61914,53.356867,67.335731,-1.6187,-86.594707,-45.598004,-30.52028,-76.750825,Large
16.712147,-1.65084,6.435964,-19.69155,-1.328564,8.625343,-11.604747,-9.415368,Small
0.25167,2.092116,1.32908,0.33436,-1.506086,1.014707,-0.895554,0.018645,Large
4.14165,-86.650629,-62.69574,-51.78332,39.00896,-19.813239,-27.828431,15.054071,Small
-7.957144,-19.706324,-12.454125,4.52665,16.27583,-15.209342,13.72754,-1.477323,Large
10.755904,3.644914,17.379008,-36.535865,-29.424874,-2.978191,-22.80177,-43.158969,Small
51.942491,73.258223,81.700607,-30.128362,-51.444095,43.500108,-34.581162,-15.085624,Large
67.091092,8.099829,-8.168938,-44.900991,14.090271,83.359859,-61.169759,30.359039,Small
21.937733,80.691731,61.476017,-5.451175,-64.205173,41.153446,-41.800145,-7.660867,Large
7.622912,-33.913743,-16.675858,21.026805,62.563459,-9.614973,38.26469,45.325574,Small
-18.650805,13.394831,17.590918,6.588685,-25.456951,-22.846892,-4.919975,-26.703708,Large
1.044579,-0.083338,0.351529,-1.468054,-0.340136,0.609713,-1.033187,-0.775003,Small
-7.66185,26.78192,42.123174,12.664222,-21.779548,-23.003104,6.431966,-31.003133,Large
55.902604,3.189534,55.836175,-68.806629,-16.093559,3.255964,-16.159988,-68.740199,Small
47.799698,13.576974,23.567153,-64.737376,-30.514651,37.809519,-44.246427,-6.568613,Large
32.46629,37.459514,66.807358,-32.101629,-37.094853,3.118445,-2.753785,-66.442698,Small
-8.517687,6.588655,12.819332,2.582643,-12.523699,-14.748364,-0.432721,-17.018437,Large
-0.173357,13.765039,37.442685,-42.0113,-55.949697,-23.851003,-18.333655,-79.627342,Small
28.749641,115.486713,73.221718,2.456798,-84.280275,71.014636,-59.079431,6.96435,Large
60.108175,-34.197384,1.378134,-75.157337,19.148223,24.532657,-39.581819,-16.427296,Small
7.860953,17.273533,21.488424,0.389253,-9.023327,3.646063,-1.301093,-5.921696,Large
36.929199,51.108271,80.650813,-27.360171,-41.539243,7.386657,2.182371,-71.081785,Small
20.44697,7.216795,6.693722,-26.138434,-12.908258,20.970043,-20.701766,2.068747,Large
4.9128,13.080245,18.058641,5.04418,-3.123265,-0.065597,10.022577,-8.101661,Small
19.49291,-4.204074,1.361841,-15.164883,8.532101,13.926995,-1.742172,7.71587,Large
35.368636,7.149875,-55.163689,-27.985187,0.233573,97.6822,-90.298751,62.547138,Small
-96.332681,38.720193,-11.201169,101.247082,-33.805792,-46.411319,14.435399,-10.979415,Large
2.719086,0.259553,3.072048,-10.505712,-8.046179,-0.093409,-7.693217,-10.858674,Small
118.623054,45.299575,50.545397,-56.69979,16.623689,113.377232,-21.95365,55.577592,Large
-24.174325,-24.336872,-13.290892,13.842832,14.005379,-35.220305,24.888812,2.959399,Small
-0.505655,-5.16959,-5.846708,1.871258,6.535193,0.171463,3.508597,4.161276,Large
-28.964151,-66.39251,-80.896308,18.546427,55.974786,-14.460353,4.042629,70.478584,Small
65.157282,5.265255,36.958032,-65.826566,-5.934539,33.464506,-21.914114,-6.82086,Large
36.627438,-43.654319,-19.048953,15.435343,95.717099,12.022072,40.040709,71.111733,Small
13.091564,3.605942,2.361524,-7.467458,2.018164,14.335982,-4.062192,8.061055,Large
8.472264,3.961188,1.909598,-24.064539,-19.553463,10.523854,-26.116129,-17.501874,Small
32.746614,-27.902851,-50.793889,-67.703723,-7.054258,55.637653,-54.393876,33.083825,Large
7.327381,22.713767,23.426947,10.775652,-4.610734,6.6142,11.488832,-5.323915,Small
2.482105,-0.293188,-0.673918,-6.644542,-3.869249,2.862834,-5.657662,-0.736266,Large
-35.049793,26.14649,-2.201318,36.450071,-24.746212,-6.701985,8.102263,3.601596,Small
12.698792,-12.934406,-36.506569,-10.212935,15.420263,36.270955,-12.462774,37.813122,Large
81.623731,31.869804,55.399357,-62.22561,-12.471683,58.094178,-38.696057,-36.001236,Small
-46.184904,-37.234602,-41.886899,30.799503,21.849201,-41.532607,24.284738,-2.979948,Large
-15.715546,-31.683398,-30.090315,-1.146349,14.821503,-17.308628,0.446733,13.228421,Small
3.181,-99.956775,-103.440821,-67.190088,35.947687,6.665047,-24.471345,25.232836,Large
5.698715,-3.658186,0.541413,-6.536385,2.820517,1.499117,-2.336786,-1.379082,Small
-4.296429,19.059687,30.224102,-13.815904,-37.17202,-15.460844,-17.610386,-34.090346,Large
37.934207,-41.420044,-17.488219,-56.374481,22.97977,14.002381,-32.442655,-0.952056,Small
-22.89586,55.774716,29.896251,9.794044,-68.876531,2.982605,-38.961002,-23.073108,Large
-23.303775,13.229217,17.268111,29.117331,-7.415662,-27.342669,33.156225,-11.454556,Small
0.020975,12.302947,12.874178,3.81427,-8.467702,-0.550257,-1.18422,-5.360507,Large
-60.396314,39.742982,8.447721,64.77453,-35.364766,-29.101053,33.479268,-4.069505,Small
-51.363969,-26.647482,37.63837,47.13968,22.423193,-115.649821,72.857852,-73.837096,Large
5.016425,21.241995,54.606329,-36.11017,-52.33574,-28.347909,-2.745837,-85.700074,Small
18.189429,11.687587,7.236705,-15.751382,-9.249539,22.640311,-15.456083,7.091562,Large
-8.080568,58.856404,46.980229,10.05552,-56.881452,3.795606,-1.820655,-45.005277,Small
-19.09038,44.278507,52.584503,20.341527,-43.027359,-27.396376,-2.411592,-40.960665,Large
29.511181,-3.208567,3.738312,-11.949902,20.769846,22.564301,-5.003023,13.822967,Small
55.764422,8.80079,-78.855152,-46.615379,0.348252,143.420364,-75.936173,112.017868,Large
2.593941,-4.219295,-9.109183,12.39319,19.206425,7.483829,7.503301,24.096314,Small
96.905815,-20.515442,-23.53763,-82.806167,34.615091,99.928003,-33.636195,64.629926,Large
-46.125638,-93.917914,-83.770476,-3.359997,44.43228,-56.273076,6.787442,34.284842,Small
-55.952371,98.014289,81.501965,115.473173,-38.493486,-39.440047,39.397304,-29.546679,Large
-22.507852,-12.402754,-1.552472,15.407999,5.302901,-33.358134,26.258281,-5.54738,Small
37.847018,86.838412,122.668025,4.192596,-44.798797,2.017405,3.266439,-44.815224,Large
-24.465616,41.8664,36.943276,112.181599,45.849583,-19.542493,107.258475,50.772706,Small
-17.12913,7.993112,1.273235,15.198622,-9.92362,-10.409253,0.504387,-6.326131,Large
27.404158,3.005653,7.760723,-12.278228,12.120277,22.649087,-7.523157,7.365207,Small
-64.446238,-21.232756,4.40022,50.899832,7.68635,-90.079215,46.699343,-49.204081,Large
17.60709,-27.235501,-14.469587,16.577929,61.42052,4.841176,29.343843,48.654606,Small
122.661415,-103.309902,-25.103836,-126.463701,99.507616,44.455349,15.773974,31.334863,Large
9.901709,36.651593,40.319662,-7.425474,-34.175358,6.23364,-3.757405,-37.843427,Small
10.424423,2.107092,-1.562702,-14.664673,-6.347341,14.094217,-13.140046,4.590217,Large
-9.881273,15.23478,8.626295,17.95735,-7.158704,-3.272789,11.348865,-0.550219,Small
2.544142,-10.280433,-7.259608,0.883141,13.707716,-0.476683,8.152257,5.849342,Large
17.866164,-11.604028,-0.747891,-20.000754,9.469438,7.010027,-9.144617,-1.386699,Small
58.840605,49.863446,39.501621,-55.116252,-46.139093,69.202429,-57.09785,9.713934,Large
64.264025,6.114205,51.078093,-68.96827,-10.81845,19.300137,-24.004382,-55.782338,Small
28.842981,-51.026129,-47.288434,-57.245315,22.623795,25.105285,-20.51734,21.58108,Large
22.310964,12.371718,29.514859,-36.091882,-26.152637,5.167822,-18.948741,-43.295778,Small
15.43083,22.965436,35.649223,-14.931816,-22.466422,2.747043,-11.009332,-18.728066,Large
-29.435047,19.925095,6.175495,18.85747,-30.502673,-15.685447,5.107869,-16.753072,Small
-22.905506,28.04234,41.848316,39.568396,-11.379449,-36.711482,25.314382,-30.18005,Large
16.281964,-60.433388,-26.475813,2.99658,79.711932,-17.675611,36.954155,45.754357,Small
-0.971678,30.179846,25.548906,7.617822,-23.533703,3.659262,-8.505372,-9.125886,Large
-2.374025,18.564991,29.858673,11.401891,-9.537125,-13.667707,22.695573,-20.830807,Small
24.698906,-27.836445,-14.68223,-34.288145,18.247206,11.544692,-4.068771,7.888728,Large
59.193819,-12.072889,35.558494,-68.958157,2.30855,11.562436,-21.326774,-45.322833,Small
53.115841,26.010299,28.673828,-20.921945,6.183597,50.452312,-7.666877,23.857374,Large
42.716931,-47.227474,-17.651697,-42.580486,47.363918,13.141154,-13.00471,17.788142,Small
10.763605,-30.660213,-59.204011,-24.397374,17.026445,39.307403,-22.621871,42.856346,Large
-35.035369,31.320259,4.691297,35.85856,-30.497068,-8.406406,9.229598,-3.868106,Small
2.778975,1.334795,-1.130534,-5.292904,-3.848724,5.244303,-6.064112,1.488607,Large
14.425843,55.516434,36.453812,3.511204,-37.579387,33.488465,-15.551419,-18.516765,Small
49.038529,-75.235807,-68.27456,-28.463612,95.810724,42.077283,29.333307,68.581526,Large
-3.699211,-6.372084,1.512561,2.568124,5.240997,-11.583855,10.452769,-2.643648,Small
45.980685,-27.75736,-19.869265,-32.908624,40.829421,38.09259,3.514449,35.17354,Large
-7.940784,-7.688684,-24.137335,7.061813,6.809713,8.507867,-9.386838,23.258364,Small
107.874893,23.486484,32.650445,-74.345963,10.042446,98.710932,-32.584742,43.272546,Large
-13.512188,28.513566,36.974026,7.63965,-34.386104,-21.972648,16.10011,-42.846564,Small
-37.923969,-37.256686,-56.313257,21.127636,20.460353,-18.867398,10.039756,14.217051,Large
14.588106,-3.823743,-7.707584,1.11363,19.525479,18.471947,-2.770211,23.40932,Small
19.026056,51.766691,81.783746,-2.456168,-35.196803,-10.990999,0.365888,-41.717286,Large
24.960815,-49.71261,-71.393662,-50.280517,24.392908,46.641867,-71.961569,46.07396,Small
27.107622,47.168574,16.11287,-30.871394,-50.932346,58.163326,-57.162705,13.940677,Large
-31.809688,-15.969906,-17.554001,6.86409,-8.975693,-30.225592,5.279994,-7.391597,Small
-29.091396,6.444702,-0.815679,42.245359,6.709261,-21.831015,22.732167,-1.543976,Large
-11.263711,-6.371063,-15.449176,7.054249,2.161601,-2.185598,-2.023864,11.239714,Small
-0.076698,4.495512,7.929516,-2.903757,-7.475968,-3.510702,-2.939113,-7.703622,Large
-40.105534,45.456224,29.837057,-4.650963,-90.21272,-24.486367,-20.270129,-74.593553,Small
-17.628687,-8.963745,-6.492294,17.467104,8.802163,-20.100138,15.112785,-5.122657,Large
-23.528144,-41.661658,14.651712,20.146665,38.280179,-79.841515,76.460035,-18.033192,Small
46.44823,-69.613387,-52.539383,-76.683146,39.37847,29.374226,-16.71451,25.368029,Large
-2.601786,-0.542755,-1.174277,1.093478,-0.965553,-1.970263,0.461955,-0.334031,Small
38.277321,-1.630631,-6.528729,-95.601318,-55.693366,43.175418,-81.083461,-10.074637,Large
-5.2354,3.168236,2.340514,2.315862,-6.087774,-4.407679,1.488141,-5.260053,Small
16.097084,-10.983045,-17.923362,-13.313158,13.766971,23.0374,-5.511282,21.717003,Large
25.739565,-99.710735,-18.018018,-20.053488,105.396812,-55.953152,61.639229,23.704095,Small
-132.097222,-4.943218,-92.880625,135.090739,7.936735,-44.159815,30.159473,35.19276,Large
-46.347316,-13.421434,-32.101098,41.165516,8.239634,-27.667652,22.485852,26.919298,Small
-142.933279,-17.031033,-31.589519,70.46559,-55.436655,-128.374793,7.658142,-78.793373,Large
6.831605,5.041154,0.678288,-5.701598,-3.911146,11.194471,-10.064464,0.45172,Small
98.167126,-38.293322,8.418991,-123.063629,13.396819,51.454814,-37.460458,3.418306,Large
-33.881072,-40.585305,-7.518205,10.899286,17.603519,-66.948172,43.966385,-15.463581,Small
5.665712,6.973239,11.036094,-12.668759,-13.976286,1.602856,-10.933069,-9.527609,Large
20.059686,-81.389646,-60.622673,-45.003529,56.445804,-0.707287,-24.236556,35.678831,Small
14.889434,-45.703852,-47.467829,25.636917,86.230203,16.653411,50.894421,57.079847,Large
-31.787794,26.311104,22.126052,103.571929,45.473031,-27.602743,99.386878,49.658083,Small
-130.333159,25.510803,1.579796,66.623249,-89.220713,-106.402152,-14.470039,-83.105099,Large
15.335675,-36.766591,-22.092569,2.589118,54.691384,0.661653,17.26314,40.017363,Small
-0.000024,0.000267,0.000347,0.000083,-0.000208,-0.000104,0.000002,-0.000209,Large
3.787769,-4.073521,-8.327495,5.306545,13.167835,8.041743,1.052571,17.421809,Small
-55.027172,-1.341606,-35.024718,53.010739,-0.674827,-21.34406,10.659897,9.455602,Large
1.577306,17.194327,19.436846,10.436705,-5.180316,-0.665214,12.679225,-7.422835,Small
-30.862848,-70.572352,-119.093329,4.369206,44.078709,17.658129,-5.918564,60.125012,Large
-0.338208,7.958825,20.264263,-5.304841,-13.601874,-12.643646,7.000597,-25.907312,Small
11.744369,-15.478331,-25.372394,-0.568736,26.653964,21.638432,5.621132,30.087202,Large
-21.151095,-11.037258,-28.230092,25.217067,15.10323,-3.958261,8.024234,32.296064,Small
13.347236,7.730495,4.073704,-6.412054,-0.795313,17.004027,-6.050315,8.989916,Large
-22.254748,50.952711,39.151623,61.972076,-11.235383,-10.45366,50.170988,0.565705,Small
-15.117999,-11.85747,-13.85185,5.902722,2.642192,-13.123619,3.359677,-3.059511,Large
3.229899,-5.097215,-2.064796,-2.167683,6.159431,0.19748,0.864736,3.127012,Small
-69.23868,-96.846626,-96.091265,19.352721,46.960667,-69.994041,31.744202,-4.147745,Large
-4.979829,0.838551,3.392314,4.144165,-1.674215,-7.533591,6.697928,-4.227977,Small
48.838056,-7.459768,6.006031,-63.492022,-7.194199,35.372257,-31.46568,3.620646,Large
9.145273,82.550971,57.305303,31.373515,-42.032183,34.39094,6.127847,-16.786515,Small
-18.61032,-51.536455,-33.996669,41.887115,74.81325,-36.150106,66.094319,16.789917,Large
-2.139148,-2.045066,-1.308736,2.787323,2.693241,-2.875478,3.523653,1.956911,Small
0.966695,-11.258648,-6.645439,-3.031127,9.194216,-3.646513,4.880673,1.015749,Large
25.485473,-85.568292,-28.519399,-14.383682,96.670083,-31.56342,42.665211,39.62119,Small
17.542527,95.181014,76.202697,8.57672,-69.061768,36.520845,-35.821005,-12.554923,Large
-63.177721,-1.866523,-8.518799,16.065067,-45.246131,-56.525445,9.412791,-38.593855,Small
85.378904,-92.31764,-57.610518,-72.270434,105.42611,50.671782,24.398771,62.031865,Large
8.052309,49.878933,45.228363,25.636338,-16.190285,12.702879,20.985769,-11.539716,Small
-90.80009,-55.257555,-109.29914,71.348004,35.80547,-36.758505,25.322675,34.984645,Large
26.822079,-43.507237,-41.004821,-90.811026,-20.48171,24.319662,-88.308609,-22.984127,Small
7.351189,-82.588988,-102.117495,-51.422638,38.517539,26.879696,-23.514715,44.540628,Large
-43.476206,-60.938893,-81.49401,16.878839,34.341526,-22.921089,-3.676278,54.896643,Small
21.323542,-3.643994,-0.750469,-11.497459,13.470077,18.430017,0.961471,13.97972,Large
67.724942,-5.550323,55.193433,-91.707242,-18.431977,6.981185,-30.963485,-79.175733,Small
48.614075,-100.096965,-55.291477,-48.369082,100.341957,3.808587,41.462145,33.121054,Large
17.024548,-2.476403,0.918972,-9.636059,9.864891,13.629173,-6.240685,6.469516,Small
30.098725,-60.886256,-71.036103,-52.469584,38.515397,40.248572,-18.794339,45.018019,Large
-38.395313,-6.83239,60.058431,9.678825,-21.884099,-105.286134,76.569646,-88.77492,Small
-1.336216,-1.001392,-1.427462,0.999004,0.66418,-0.910146,0.612474,0.223412,Large
-5.19991,3.912446,7.989233,13.428834,4.316478,-9.276697,17.505621,0.239691,Small
21.280412,-10.037918,-5.622746,-11.91031,19.40802,16.865239,4.162898,15.804217,Large
-19.712912,33.496517,32.5124,-34.322478,-87.531907,-18.728796,-35.306595,-86.547791,Small
-45.068854,-51.113994,-37.524406,28.449673,34.494813,-58.658442,38.77,-13.572364,Large
-16.256371,-22.531882,0.472892,29.778476,36.053988,-39.261145,52.783251,13.049214,Small
50.809014,-38.549914,-72.231101,-110.953677,-21.594749,84.490202,-91.317481,43.461402,Large
44.710558,56.162301,6.752685,-17.240436,-28.692179,94.120174,-66.650052,20.717437,Small
-81.490353,-5.777948,-44.58684,130.128749,54.416344,-42.68146,75.328334,34.332335,Large
-15.724521,58.339192,55.46763,-3.807593,-77.871307,-12.852958,-6.679156,-74.999744,Small
52.241488,-10.788932,-42.318426,-38.452925,24.577494,83.770982,-29.006457,68.094719,Large
27.008032,-20.609727,-10.308268,-9.21952,38.398239,16.706574,1.081938,28.09678,Small
2.324221,-1.635978,-3.483219,-3.058558,0.901641,4.171462,-2.389242,3.365334,Large
0.406215,0.093561,0.289111,-0.306799,0.005856,0.210665,-0.111248,-0.189694,Small
33.69604,-3.697511,-24.41715,-21.379963,16.013589,54.415678,-16.917219,44.395623,Large
62.005968,47.610222,56.40678,-17.482535,-3.086789,53.20941,-8.685977,-11.883347,Small
6.616318,-30.537229,-47.457319,-22.194244,14.959303,23.536408,-15.682424,28.264099,Large
46.385814,-3.68243,9.234628,-19.190501,30.877743,33.468756,-6.273443,17.960685,Small
-35.615314,-9.585175,-23.42443,31.226333,5.196194,-21.776059,12.104362,1.350462,Large
-36.396924,80.395749,23.937578,8.356183,-108.43649,20.061247,-48.101988,-51.978319,Small
-62.380063,-12.070755,-39.858313,54.295943,3.986635,-34.592506,16.74896,3.01529,Large
-2.963016,-1.196293,-0.508865,3.544359,1.777637,-3.650444,4.231787,1.090209,Small
61.484913,22.10585,30.8045,-32.719428,6.659635,52.786264,-10.725932,21.718606,Large
8.042821,-49.090354,-9.920265,-8.845986,48.287189,-31.127268,30.324103,9.1171,Small
7.029816,22.851584,23.184819,-10.801964,-26.623731,6.696581,-17.46923,-12.373762,Large
-25.076673,-38.888977,-20.413503,2.434381,16.246685,-43.552147,20.909855,-2.228789,Small
-50.677249,46.981199,40.182001,-7.118186,-104.776634,-43.878052,-53.289725,-74.53437,Large
-21.855626,5.620519,8.67966,17.127318,-10.348827,-24.914767,20.186459,-13.407968,Small
-23.075411,-108.358067,-87.387186,-20.547907,64.734749,-44.046293,28.29141,5.712798,Large
-19.469052,-1.451622,-9.496918,14.661885,-3.355545,-11.423756,6.616589,4.689751,Small
-18.853537,-38.098698,-14.503669,42.98869,62.233852,-42.448565,64.698776,3.500955,Large
7.364474,-37.217295,-14.6199,-14.099925,30.481844,-15.232921,8.49747,7.88445,Small
-5.651198,-3.045066,-2.377273,4.78131,2.175177,-6.318991,4.030401,-1.884045,Large
72.971573,29.823807,32.162413,-26.716872,16.430894,70.632966,-24.378266,14.092288,Small
122.292728,41.415812,41.72408,-65.41768,15.459237,121.98446,-30.196331,61.445482,Large
-2.636909,1.73033,2.588686,2.043727,-2.323513,-3.495265,2.902083,-3.181868,Small
3.944014,35.283418,19.065058,-21.176431,-52.515835,20.162373,-43.947243,-11.831541,Large
-19.552338,-26.918414,-24.665581,0.132047,7.498123,-21.805171,2.38488,5.24529,Small
82.560672,57.62456,105.551788,-80.59004,-55.653928,34.633444,-42.625629,-43.688163,Large
-9.475283,5.759959,20.211649,1.198664,-14.036578,-23.926973,15.650355,-28.488268,Small
-69.650811,104.301208,55.089571,89.763446,-84.188573,-20.439174,-13.502356,-28.677239,Large
93.561364,-24.854692,10.868072,-66.037695,52.378361,57.8386,-30.314931,16.655597,Small
-7.768101,-19.484267,-13.829343,4.785453,16.501619,-13.423024,13.066915,0.329817,Large
22.729525,13.894634,8.030921,-19.739135,-10.904244,28.593238,-25.602848,-5.040531,Small
-7.267308,13.877797,17.912543,-2.264368,-23.409473,-11.302054,-9.140891,-20.449281,Large
9.483441,16.66095,39.136542,-8.818166,-15.995675,-12.99215,13.657425,-38.471267,Small
11.831921,89.627072,80.994053,3.254264,-74.540886,20.464939,-35.349012,-28.479651,Large
31.312343,51.591951,83.049254,-14.486608,-34.766215,-0.14496,16.970696,-66.223519,Small
43.708583,28.024429,7.126708,-59.164084,-43.479929,64.606304,-64.209658,15.19948,Large
-24.934536,-1.280862,-9.091538,15.941203,-7.712471,-17.123859,8.130526,0.098206,Small
-42.364876,-93.084216,-51.054411,31.939726,82.659066,-84.39468,77.734996,-13.54778,Large
-70.34016,-32.126189,-34.664335,26.677891,-11.53608,-67.802013,24.139745,-8.997933,Small
101.766975,25.038442,57.975297,-71.718305,5.010229,68.83012,-19.805056,14.001297,Large
-49.482312,-46.285765,-38.211444,44.380687,41.18414,-57.556633,52.455008,33.109819,Small
11.981873,-4.913611,-11.68888,-4.071293,12.824191,18.757141,-0.589235,19.234455,Large
-39.82536,19.894418,-6.044862,68.514352,8.794574,-13.886081,42.575072,34.733853,Small
112.604494,2.408753,61.612953,-116.729382,-6.53364,53.400294,-35.428847,-14.111316,Large
61.870716,23.571623,36.279001,-23.816543,14.482549,49.163337,-11.109165,1.775171,Small
-87.004079,9.181645,-28.659785,107.008319,10.822595,-49.162648,43.884361,6.272467,Large
39.814843,-26.910893,-16.805494,-81.319343,-14.593607,29.709444,-71.213944,-24.699006,Small
25.502032,-5.099696,4.251743,-35.176253,-4.574524,16.150593,-16.616355,-0.892789,Large
-13.154475,-51.914509,-53.994416,-7.850261,30.909773,-11.074567,-9.930168,32.989681,Small
-24.028124,9.180202,18.334583,54.643797,21.435472,-33.182505,45.441006,-7.419801,Large
-2.965082,3.070816,3.158984,7.311375,1.275477,-3.05325,7.399543,1.187309,Small
-21.263443,-9.007145,-14.75079,37.562019,25.30572,-15.519798,28.996224,10.869394,Large
92.574877,3.153368,61.355087,-74.257678,15.163832,34.373157,-16.055958,-43.037888,Small
3.706072,22.17325,24.098046,9.370299,-9.096879,1.781276,2.458573,-5.47373,Large
1.250405,-0.563089,-0.218019,-2.824822,-1.011328,0.905334,-2.479751,-1.356398,Small
-6.43703,-7.815647,-11.927558,4.884593,6.26321,-2.325119,3.151911,4.871684,Large
16.30429,19.648744,38.817404,-50.340713,-53.685168,-2.86437,-31.172054,-72.853827,Small
63.636424,-1.601152,-40.055702,-51.634869,13.602707,102.090975,-45.156164,73.738535,Large
0.473863,1.372154,1.584256,0.634803,-0.263489,0.261761,0.846904,-0.47559,Small
30.464024,12.580585,28.761968,-27.283976,-9.400537,14.282641,-10.365035,-8.307277,Large
11.169187,0.517102,8.114355,-69.14332,-58.491236,3.571933,-61.546067,-66.088489,Small
-41.783098,-64.006024,-85.551076,7.661732,29.884658,-20.238045,5.082803,20.373683,Large
17.684702,-36.614153,-29.512463,-30.717791,23.581064,10.583012,-23.616101,16.479374,Small
0.673141,3.994928,3.621342,1.020381,-2.301406,1.046728,-0.630759,-0.638849,Large
28.180841,21.912885,4.557004,-14.806449,-8.538493,45.536721,-32.16233,8.817387,Small
2.162899,-7.542156,-7.347668,1.586811,11.291866,1.968411,5.902545,7.141492,Large
7.79988,22.524279,35.436181,6.13732,-8.58708,-5.112022,19.049222,-21.498982,Small
32.440304,-12.04473,4.471863,-28.823671,15.661363,15.92371,-0.18742,6.415644,Large
42.26154,-19.055435,-30.934367,32.063476,93.380451,54.140473,20.184544,105.259383,Small
38.652176,58.378917,24.981001,-48.596895,-68.323635,72.050092,-76.070635,11.430466,Large
-50.574431,-22.166651,-13.784105,18.814273,-9.593508,-58.956977,27.196818,-17.976054,Small
-71.581677,-19.927047,7.611915,83.40422,31.74959,-99.120639,76.625959,-40.566254,Large
-2.129732,0.506156,4.794661,0.609045,-2.026842,-6.418237,4.897551,-6.315347,Small
7.567992,-24.787418,-37.077791,-8.974908,23.380502,19.858364,-1.918775,28.818787,Large
-41.594477,-31.033566,-57.046316,22.969318,12.408407,-15.581728,-3.043431,38.421157,Small
6.778665,38.312585,87.851366,-14.210785,-45.744704,-42.760117,0.196493,-72.52336,Large
66.645411,4.904626,25.02892,-64.606943,-2.866158,46.521117,-44.482649,-22.990453,Small
-60.292616,-2.598765,16.476856,79.766353,22.072502,-79.368237,65.575203,-32.69467,Large
9.883178,21.826509,50.38768,-7.454378,-19.39771,-18.677993,21.106793,-47.958881,Small
-26.373186,13.627854,22.786397,35.113523,-4.887517,-35.531729,22.96958,-23.356517,Large
-3.26864,-47.592722,-56.868796,-14.888199,29.435884,6.007434,-24.164273,38.711958,Small
41.84635,36.578379,1.863293,-39.228539,-33.960568,76.561435,-56.617634,33.604182,Large
-46.866122,28.738274,24.386248,54.227908,-21.376488,-42.514096,49.875882,-17.024462,Small
31.71538,12.961513,15.442601,-22.059206,-3.305338,29.234292,-12.52658,9.389218,Large
1.171547,13.19823,1.866382,-25.604076,-37.630759,12.503395,-36.935924,-26.298912,Small
-9.933173,-5.82662,-5.24248,11.301704,7.195151,-10.517313,9.853211,-0.811263,Large
60.005868,-21.320931,-5.089647,-52.785947,28.540852,43.774583,-36.554662,12.309568,Small
19.177002,116.424375,80.12124,11.09729,-86.150083,55.480137,-51.615015,-4.205211,Large
17.451495,14.175416,1.037071,-9.487039,-6.210961,30.58984,-22.625384,6.927385,Small
-42.394223,86.486925,106.845359,84.045098,-44.83605,-62.752658,39.733047,-64.136359,Large
-29.086634,-4.328722,-32.414872,34.764092,10.00618,-1.000485,6.677943,38.09233,Small
28.061499,62.697003,18.070545,-23.461947,-58.097451,72.687957,-63.758991,23.864552,Large
-52.858223,-73.339034,-81.513847,-2.19263,18.288181,-44.683411,-10.367442,26.462994,Small
-1.107912,-1.477376,-1.433151,4.198531,4.567996,-1.152137,4.383693,2.064211,Large
-2.100365,-77.227398,-28.332128,10.64268,85.769713,-50.995635,59.53795,36.874443,Small
9.959889,38.906811,50.50031,4.690984,-24.255937,-1.63361,-1.283032,-21.022578,Large
9.150211,-0.521857,-0.53241,-3.210833,6.461236,9.160765,-3.221386,6.471789,Small
22.086702,97.841417,74.88959,11.974532,-63.780182,45.038529,-33.858546,-3.619372,Large
-28.800756,10.823285,12.842546,4.468104,-35.155938,-30.820017,6.487365,-37.175198,Small
124.471392,49.357773,81.775872,-84.257692,-9.144073,92.053292,-33.338201,16.337862,Large
17.506239,-92.634848,-20.396659,-2.074334,108.066753,-54.73195,70.163855,35.828564,Small
-27.146274,-105.635852,-147.711443,-17.305445,61.184133,14.929316,-7.136129,64.983213,Large
-0.792735,11.44947,13.331125,4.577497,-7.664708,-2.67439,6.459151,-9.546363,Small
-13.078346,8.292379,6.62144,13.553082,-7.817643,-11.407407,3.345569,-8.426342,Large
36.551556,22.696979,38.494019,-16.845748,-2.991171,20.754516,-1.048708,-18.788212,Small
-8.28525,9.443216,6.236811,11.277825,-6.450641,-5.078845,1.778527,-4.039233,Large
