@relation triangles

@attribute x1 numeric
@attribute y1 numeric
@attribute x2 numeric
@attribute y2 numeric
@attribute x3 numeric
@attribute y3 numeric
@attribute class {Is,Eq}

@data
-46.935239,15.06525,12.930621,-7.517765,-20.44408,-5.350132,Eq
18.806472,-11.658794,9.368082,32.509087,-7.996663,5.705951,Is
8.48784,-20.542413,-29.660211,-2.76567,-7.876915,-5.840076,Eq
-30.757802,-17.490397,10.94779,-13.953439,-11.673485,5.130878,Is
-93.168884,-26.73298,0.162221,-24.865677,-46.218745,-40.023485,Eq
-2.755844,-21.846632,17.223743,17.945288,-12.66201,8.039121,Is
-36.178879,-33.923158,-3.883687,48.702127,-7.438751,2.467525,Eq
50.977592,-4.543106,5.428089,38.241138,6.810718,-5.925736,Is
-12.411741,-3.170083,41.784219,22.56847,18.608931,1.439441,Eq
-3.080011,63.465903,-3.102472,-15.161046,36.222233,24.141198,Is
-0.005344,-0.002764,0.030357,0.005879,0.013824,-0.003884,Eq
2.284617,-19.012925,-28.175925,-2.795061,-21.054586,-26.134264,Is
-33.18898,-36.475481,-21.171775,25.186723,-17.78273,-7.475865,Eq
23.996157,86.745144,69.58981,-0.653239,90.492175,65.842779,Is
-25.040072,-10.120995,-8.767258,30.671682,-10.686644,7.79528,Eq
-26.829506,2.130709,-7.475131,41.12554,-36.649734,31.305312,Is
37.568829,1.410911,-19.281675,-18.277302,6.142988,0.231123,Eq
10.014811,33.350176,-65.605677,28.59639,-25.41854,-6.836961,Is
-3.977773,21.026697,59.663686,-27.69685,20.41723,-13.034373,Eq
-5.472871,-13.900085,-8.413695,0.740727,-14.263689,-8.050091,Is
12.264776,56.972335,61.064918,-17.104766,25.375104,12.496383,Eq
-18.242442,-2.600992,2.300807,-14.273856,-2.134385,1.834201,Is
2.923347,5.293365,-10.411026,6.373865,-3.579165,7.865844,Eq
-14.445936,-43.352275,-50.884377,22.102909,-65.392748,-28.843903,Is
29.105719,-8.974059,-20.822022,-35.445911,0.107397,-14.600732,Eq
-26.671921,3.448819,2.473671,1.034818,-10.892124,16.814615,Is
-1.352194,0.280297,0.114968,-0.29329,-0.706031,-0.2301,Eq
0.512721,-0.462048,-1.740675,0.078075,-0.884039,-1.318684,Is
3.946533,-0.252451,-5.093444,-1.864321,-0.819113,0.319354,Eq
-1.429811,8.354207,-3.994203,-1.740558,2.335376,2.024629,Is
1.327814,-3.485427,-0.038644,0.948638,1.320361,-1.060139,Eq
17.165658,-1.375567,-8.848889,-22.712832,14.827017,-25.051473,Is
20.613821,-14.746289,-70.225903,-28.073224,-26.837137,-7.5653,Eq
-32.047012,24.379073,17.948514,-46.509862,28.395218,13.932369,Is
1.768304,-25.676424,23.575263,-0.86096,16.453792,-16.592188,Eq
-47.891626,33.842106,-18.053711,-39.468744,3.682757,12.105639,Is
36.519526,1.695415,-25.916115,-4.703503,4.326477,8.011479,Eq
23.788724,-15.202968,-16.070769,-23.106149,7.810568,-39.084305,Is
18.584223,33.481751,9.398203,-7.546986,7.738215,14.367381,Eq
-2.296259,-10.950218,-22.411229,4.604644,-20.131175,-13.230272,Is
12.557957,7.468767,-25.371894,43.4018,-0.930584,31.215994,Eq
-25.320201,17.128962,-6.975796,-16.054844,0.443904,9.709262,Is
8.974438,20.008566,-5.779423,-19.656758,-4.447698,2.424471,Eq
3.324416,-1.444387,0.948264,4.500807,-0.836257,0.340134,Is
2.429759,5.650433,1.57597,-0.058495,1.132793,2.926091,Eq
-8.96826,-9.062544,8.87981,24.163069,-16.657031,16.474297,Is
1.421732,0.209576,-2.384599,6.726715,0.511813,4.048251,Eq
7.982919,1.620982,-8.5899,13.894735,-6.440367,-0.528551,Is
0.069308,0.50945,0.500042,-0.125026,0.187978,0.126566,Eq
9.037615,-0.209703,-21.652574,30.187175,-21.505919,-0.356359,Is
67.035909,2.223928,7.47624,-61.838339,27.492645,-20.729996,Eq
-23.952946,-33.049667,-14.05614,21.619639,-46.339196,-0.76661,Is
-60.079005,-10.070481,24.179875,-11.006754,-18.092258,-23.380118,Eq
-18.799327,-14.299714,3.596104,69.17342,-49.338178,38.634569,Is
-4.883284,-11.235091,-9.648562,11.89942,-3.7401,1.058418,Eq
13.404518,-16.969425,25.363014,82.043168,-30.12253,38.51612,Is
29.75865,-11.921077,-10.242883,-17.952714,8.83863,-8.840449,Eq
49.212206,-35.168106,7.681999,45.135989,-11.704945,-15.781162,Is
-43.086247,17.138345,25.009248,48.216904,-4.301962,22.29951,Eq
-34.458927,18.965499,31.700045,34.215691,-9.004537,59.670081,Is
5.876546,-3.559337,-12.320201,-22.225897,-6.06671,-10.119336,Eq
-4.444962,1.111628,-1.617297,-4.713645,-0.118493,-0.387176,Is
22.920504,72.417979,7.371093,-0.382867,4.050563,38.387369,Eq
17.803089,-16.803966,-10.230268,-7.156143,-1.037501,-25.996733,Is
11.195739,-2.826447,-14.684209,-13.928282,-3.436214,-4.433123,Eq
11.277974,43.610023,-79.497661,31.52291,-28.066287,-7.821351,Is
10.452096,-2.712921,-65.905145,-56.624701,-35.942966,-18.031562,Eq
21.49086,42.689623,-18.176076,8.097336,18.953536,5.560011,Is
-11.941114,34.080351,25.57987,-6.596964,0.619939,8.023296,Eq
-8.236444,5.863783,-4.371727,-14.083475,3.669544,-2.177488,Is
11.948781,-10.816188,-4.588835,-1.53354,5.094698,-3.654443,Eq
-5.134084,-40.151285,24.937627,54.091751,-37.219746,22.006088,Is
0.329351,-2.565852,10.669029,-7.606249,4.731007,-6.661872,Eq
7.181403,-5.661566,39.917,54.098723,-6.330943,40.586377,Is
-31.226268,-63.173534,-21.409003,25.293022,-12.834862,-20.436459,Eq
-3.555878,-40.533958,-22.694512,22.1071,-44.445724,-18.782746,Is
28.613611,5.479922,-18.669197,-3.478073,3.606961,8.207076,Eq
55.081725,24.478829,22.846702,-47.374523,74.89089,-27.565359,Is
2.955242,-0.69217,4.9464,16.361872,6.549948,7.531388,Eq
29.965758,32.521179,-50.001291,8.414152,2.035747,-19.515859,Is
-21.084413,34.646747,21.433912,4.614896,-4.402264,13.150803,Eq
-3.137032,15.561186,68.168692,59.411019,10.590914,73.138965,Is
-8.065144,-0.196086,-33.07486,46.534971,-13.447941,26.981056,Eq
-33.912634,51.799254,-28.38872,-44.453312,16.975607,6.434928,Is
-41.552255,0.973961,12.242502,-9.683101,-16.279069,-12.553177,Eq
-38.858556,56.699855,35.697573,22.560203,15.489335,76.908094,Is
15.987114,-50.548775,-16.052164,-1.755896,7.403769,-21.26938,Eq
41.599255,-7.127837,-22.064394,-14.207607,13.307315,-42.499546,Is
-1.956614,-42.654327,-44.862747,-1.050688,-17.069065,-15.313385,Eq
25.540927,20.563169,-2.433219,6.151589,18.759644,-0.629694,Is
2.43103,-3.674724,0.3895,2.74959,2.389365,-0.151427,Eq
12.370688,4.728113,-13.645893,-34.62398,19.038444,-27.956224,Is
24.604533,28.866298,-17.035021,3.336421,-0.106133,22.447449,Eq
8.845211,-10.596604,-0.606975,7.606556,-4.982462,-6.221117,Is
-20.330999,13.475685,20.315688,-46.452894,-9.14109,-22.683375,Eq
-33.979718,53.349571,7.993762,3.417764,11.972926,49.370408,Is
0.468721,-20.744164,15.779207,-1.403815,11.071536,-13.407389,Eq
-69.714281,6.437954,-10.302148,76.430628,-75.004551,71.140358,Is
-1.355569,0.62776,0.232791,0.702912,-0.549936,0.423262,Eq
41.818273,-43.142726,6.250678,41.946827,-18.510301,-18.381747,Is
33.053401,-72.883702,29.813289,8.494812,43.835863,-31.700634,Eq
-5.058926,6.793547,-2.72891,-0.976544,-0.008873,4.073509,Is
-38.934615,-49.585107,-4.146832,15.734581,-11.585656,-22.227106,Eq
-63.131886,10.793127,-8.798659,-52.088178,-4.52462,6.519089,Is
19.265957,-6.395073,-8.55534,6.705913,7.351968,4.395533,Eq
-18.943805,-34.252998,7.293029,18.67809,-32.290932,5.330963,Is
-22.144226,-53.893332,-0.072919,1.266163,-2.701972,-29.677369,Eq
-10.958126,-7.429413,19.835338,21.043327,-9.797764,22.203689,Is
17.408884,18.372264,-12.860737,-29.61709,-5.039759,-1.009162,Eq
-10.641547,-2.797051,28.382195,-11.371376,13.157487,12.427657,Is
-32.24561,17.795509,-23.084977,-45.333406,-37.286475,-15.165077,Eq
-13.860246,-29.998047,17.93137,6.138629,-16.032776,3.966099,Is
-71.115817,27.537566,-4.852111,-42.990988,-48.73289,-17.825652,Eq
-13.424886,-29.898879,72.1296,-18.126332,23.466083,18.764637,Is
78.9801,8.053893,-4.611003,-16.812534,33.394773,8.360408,Eq
-3.585825,7.834133,39.665832,22.04148,10.93633,36.563636,Is
25.818808,13.075765,-31.678653,-64.56693,-14.763082,-16.982664,Eq
-0.284585,0.627004,2.609945,1.272211,0.840076,2.396873,Is
9.161514,6.130689,-4.048372,-19.279722,-1.316111,-4.56126,Eq
17.4846,-34.276698,10.609582,5.816962,-5.999739,-17.667377,Is
-5.08692,16.418789,-25.019787,-10.34487,-19.132278,6.074834,Eq
20.138499,-11.093586,-37.934665,-69.17913,20.144689,-69.17294,Is
8.514779,23.321768,-12.603969,2.815904,-5.169798,16.287445,Eq
16.814873,32.918591,-33.298735,-6.024075,11.229402,-11.609547,Is
23.8067,1.710545,-3.794993,-3.778735,9.169258,3.172549,Eq
13.851051,16.586299,-10.75513,-7.052967,13.367594,-7.536424,Is
23.314134,-5.319043,-9.68029,-37.91045,1.849818,-16.586221,Eq
17.793348,-32.350686,-25.363146,-12.516149,-13.702167,-44.011665,Is
51.5639,-1.137238,5.336504,53.874827,36.834333,33.414095,Eq
-5.731233,6.621758,-13.04889,-32.77517,10.308402,-16.735535,Is
-8.243527,-16.332912,0.780152,6.63665,-0.231004,-6.223388,Eq
5.818782,2.035286,-1.050966,1.762601,2.520251,-1.53593,Is
47.425272,-4.13546,-14.834928,46.19175,23.965306,30.51693,Eq
37.459018,6.251013,-3.461117,-27.954248,34.101581,-31.311685,Is
10.266593,1.339488,-5.73885,8.368798,3.335176,7.293458,Eq
11.643431,-15.394139,-46.620286,51.634412,-51.002703,-11.011721,Is
12.523843,37.442756,48.345886,-14.448775,22.526319,6.037521,Eq
2.294602,-0.93976,-3.770424,-0.108084,-1.153749,-3.556435,Is
32.043917,7.982636,-9.559872,-12.639291,8.099131,4.012311,Eq
-14.177855,44.524779,47.195943,-21.870154,49.706511,42.014211,Is
-13.284709,-4.804804,68.959192,-35.16652,23.209955,-32.520069,Eq
-9.068363,-15.846038,6.19926,-1.634091,-8.540525,-1.106253,Is
53.192895,35.354259,-38.255715,44.166036,8.811551,53.697401,Eq
-44.471447,-53.599593,19.723215,10.447174,-44.397499,10.521122,Is
3.801696,14.103165,1.066087,-2.635076,-0.117106,6.150966,Eq
-11.260286,-26.019897,-12.516436,2.881893,-26.339256,-12.197077,Is
8.856132,20.584535,-31.061576,8.984172,-12.870679,20.868024,Eq
4.713734,-3.082157,-6.523402,6.292744,-5.592285,-4.013275,Is
-65.11831,-21.99352,2.848436,-17.998596,-30.526089,-30.354551,Eq
7.49312,-53.75706,-78.507558,-26.496377,-49.13756,-83.127058,Is
-10.566385,8.80223,-1.154365,-3.108764,-7.675674,1.412292,Eq
-2.231059,0.86209,1.930829,-0.061202,0.311531,2.481388,Is
17.040707,7.162383,-5.945221,-14.051486,2.314637,0.058626,Eq
-1.213399,-2.043121,0.543004,-0.035854,-1.338831,-0.161286,Is
-38.84462,-0.402465,6.917406,-60.493227,-25.121758,-37.422222,Eq
-41.841625,5.925379,15.54626,38.401355,-29.385671,50.85731,Is
8.279868,2.822398,-5.131722,4.757247,1.868955,5.83382,Eq
5.471871,20.127963,15.465144,-3.105495,22.085237,13.50787,Is
6.728211,-20.812665,-12.981053,54.347522,8.32839,19.771225,Eq
31.035054,-12.280957,16.673701,43.979137,-4.27567,8.668414,Is
10.88851,10.927939,-20.665632,2.065656,-6.23922,11.305816,Eq
27.181731,-16.028301,-50.181005,-51.382719,6.177572,-72.386878,Is
17.080864,1.687944,-31.184255,-10.983722,-8.982924,2.707971,Eq
-24.879146,6.43192,43.189644,-31.767023,28.254721,21.366843,Is
8.227122,37.343958,-7.770138,1.633137,-5.214027,21.926615,Eq
-20.309952,54.74035,0.822279,-3.659325,19.456001,36.106628,Is
-4.908228,37.807525,18.368092,-17.716728,-1.732259,6.497964,Eq
-27.445289,19.290293,67.945543,29.40557,15.192489,72.043348,Is
43.159835,-4.040084,-12.350869,-17.862373,13.297893,-2.491103,Eq
39.909469,20.056146,-15.213281,-14.199053,29.475693,-24.632828,Is
-6.221952,1.733989,0.338358,-2.173194,-3.537272,-1.219429,Eq
-3.074692,12.953925,20.77192,8.176106,11.237523,22.488322,Is
21.648399,-25.024198,-1.386613,4.906898,14.692551,-6.547991,Eq
-6.220467,-4.852402,4.652305,39.104425,-22.762495,22.562398,Is
-17.736561,-5.468522,0.084758,0.32788,-7.942499,-5.286385,Eq
56.999585,-10.595775,-12.127897,14.087043,10.094435,-32.818107,Is
35.609001,47.948721,43.843755,-32.531258,27.460802,6.453711,Eq
32.630034,29.298001,17.270563,-23.509035,51.353817,-4.785253,Is
7.36223,-67.011163,-5.212315,25.025968,15.101905,-19.07617,Eq
-23.803393,-55.25789,-37.112362,9.357116,-62.76538,-29.604871,Is
7.101165,53.118759,40.985083,-31.338241,11.171429,5.72617,Eq
-7.225199,-1.35297,41.535843,-61.5047,47.231187,-7.048314,Is
5.40557,-60.610659,58.787925,-7.502443,40.190721,-42.192306,Eq
10.377522,-37.944636,-32.582391,-10.997436,-24.576035,-45.950992,Is
-9.96509,45.254473,-46.88594,-7.803431,-36.511821,24.352455,Eq
-2.523319,3.629605,3.691304,-11.764368,8.280979,-0.96007,Is
-6.175994,8.421592,12.774123,-86.342984,-11.14356,-41.848794,Eq
3.683175,-17.355255,7.990305,0.042057,-2.861916,-6.503034,Is
60.87031,-38.646438,-31.166388,-8.528096,19.442157,-9.560386,Eq
8.082134,-15.350804,-13.08368,2.798849,-11.575599,-16.858884,Is
10.676952,6.971649,-31.810555,-4.461033,-12.309203,7.730629,Eq
-11.629172,6.298948,-21.087952,-64.68625,19.134037,-33.923042,Is
-38.816731,-51.008697,15.281914,-12.766959,-5.939165,-40.132749,Eq
-11.865645,19.366087,9.293011,-14.987675,15.890564,12.768534,Is
25.258921,-12.458225,-8.370691,18.005471,13.086944,7.898954,Eq
17.195896,-30.332183,54.592144,59.042867,-8.793505,33.053467,Is
-14.554338,-3.612056,3.202196,-14.044902,-7.266093,-11.534669,Eq
-25.95235,45.177008,-26.42202,-30.554441,11.678539,7.076448,Is
-6.252555,5.687142,26.648799,-0.933297,9.189132,-2.637418,Eq
17.817892,-9.36737,-4.474282,-2.041649,3.008945,-16.850597,Is
-5.542391,-54.123337,15.983411,28.657683,17.836777,-16.013473,Eq
-34.698029,8.320889,22.026182,12.276287,-8.313622,38.660693,Is
-18.795567,64.405817,-46.006591,-14.111886,-44.367594,29.29407,Eq
-13.114494,19.404048,-8.980733,-2.773031,0.040926,10.382389,Is
-1.469587,2.162435,-15.025132,-24.312191,-12.282233,-9.008941,Eq
-9.476191,-7.10429,16.87247,-2.938296,1.615143,8.153037,Is
5.662963,36.908107,17.054861,-10.155876,4.186111,11.63993,Eq
-39.422007,43.401515,-18.985248,-35.418308,10.206284,14.209983,Is
-11.333712,6.557101,6.61429,3.806341,-2.778941,2.44635,Eq
0.828678,0.433291,0.799273,-2.561301,2.311272,-1.078707,Is
-5.732872,37.021411,4.451117,-43.153357,-12.859938,-4.618067,Eq
-6.830434,19.123801,0.718578,-12.04427,12.528108,7.314271,Is
-38.438467,-3.409091,6.05702,-44.989299,-22.527768,-30.980543,Eq
4.998377,-49.466725,79.778007,10.974624,12.167518,18.143765,Is
-63.268907,9.099108,8.526965,63.909742,-19.017539,25.562353,Eq
4.762991,-0.609541,-28.585799,-9.940396,-7.245976,-21.949363,Is
-46.411053,15.612524,-40.187439,-72.119342,-56.670048,-29.201921,Eq
-14.711591,-3.655027,2.435643,-14.02322,-0.953877,-0.265506,Is
55.901846,-6.107351,-10.551554,50.298975,31.27177,32.223663,Eq
8.086502,5.231573,-0.174088,-5.574914,9.35945,-4.301965,Is
-36.545726,-5.351464,-2.888829,-39.356872,-24.899882,-27.483658,Eq
24.356056,11.75255,-2.289233,8.277083,12.771145,-3.307828,Is
-4.18582,-0.840244,11.72815,-0.444817,3.83143,-3.067904,Eq
-0.547128,4.760684,28.77761,-27.13807,30.064618,3.473677,Is
49.686928,9.828796,-16.999398,31.46465,19.641184,30.810073,Eq
-0.776157,3.039311,13.33945,5.615762,4.993421,11.38534,Is
39.08806,8.371489,-13.182355,-5.784271,10.795439,9.259898,Eq
-33.14709,-23.337253,42.358404,-1.345454,-6.390242,25.411393,Is
28.910988,-2.472375,-3.657312,-0.130168,12.983803,3.662311,Eq
15.833605,-4.789759,-32.944489,44.646123,-33.273383,-4.460865,Is
-25.568246,59.721951,4.320676,-21.701171,-23.033101,14.455159,Eq
-0.753919,0.786598,0.931425,-2.07022,1.517162,0.200861,Is
42.638681,-78.01302,31.130289,1.742329,49.039624,-36.381406,Eq
29.563997,-3.145678,-34.451301,-7.478964,-0.277009,-37.31997,Is
-27.117885,41.277261,68.306134,32.069868,19.190869,22.130437,Eq
-0.727902,2.76368,-0.140948,-19.732812,10.813821,-8.191089,Is
59.383371,10.049689,-40.375139,6.081026,8.899271,23.269084,Eq
-25.533311,45.918943,-28.623641,-32.534677,12.148334,5.146968,Is
32.778628,-6.138661,-7.229151,-3.662759,13.152079,1.196688,Eq
-48.813132,26.251468,19.814039,-27.79386,12.523118,33.542389,Is
17.618634,-31.646532,-81.187488,-30.899578,-31.670587,-16.214477,Eq
-29.720623,3.52798,0.73168,13.536114,-19.498539,23.758198,Is
-6.043817,-6.321179,6.541916,-2.876884,0.773978,-6.517164,Eq
1.895593,34.505458,-10.180459,-12.560418,19.390505,4.934494,Is
12.723605,-3.280424,-13.951174,19.248221,2.819701,12.049277,Eq
-1.694745,0.809195,-15.477285,12.119325,-14.24108,-0.42701,Is
-24.675654,-13.939747,-12.619526,22.457254,-13.100494,2.421336,Eq
83.090539,1.200207,-4.170275,18.710864,30.704804,-33.674871,Is
41.828141,-12.254254,-23.146518,2.369567,11.569559,4.96014,Eq
1.625129,18.651159,10.611133,-4.624735,17.756078,11.506214,Is
-36.957194,-35.049596,-6.603155,0.636836,-16.341373,-21.832497,Eq
-0.151371,-0.621109,2.495607,0.74582,0.488654,1.385845,Is
45.576456,-14.862087,-0.016929,-13.594064,22.973017,-7.279402,Eq
-65.843208,43.105594,20.294252,32.283655,-17.363508,80.763355,Is
23.227329,-12.498317,-11.512318,8.479019,9.054563,3.284858,Eq
-11.017263,27.316885,16.097287,-55.730594,44.063751,-0.649579,Is
29.382044,31.029398,-2.952324,-4.616637,7.782215,18.13431,Eq
-5.040632,-7.763731,3.265524,2.391076,-5.964958,1.46675,Is
-12.213105,23.5418,1.221412,1.133351,-8.911013,10.290083,Eq
9.148733,-2.150088,-37.324002,27.88076,-29.103058,-10.371032,Is
-14.48544,25.334793,-41.251464,-37.793329,-37.489513,-2.149984,Eq
-0.469611,1.751472,4.491817,2.61045,1.581614,4.661675,Is
-0.036127,0.525582,-0.670281,0.159573,-0.408986,0.439226,Eq
30.487852,-0.063072,-29.07804,4.622189,-1.637725,-27.503387,Is
-47.313243,15.141751,29.319116,76.112077,0.295138,33.947736,Eq
19.620369,-56.884838,23.896508,1.053971,-7.210966,-25.777364,Is
-4.816919,-13.837473,28.064606,34.674699,19.017356,5.407294,Eq
10.464104,18.730025,5.278572,-13.549365,24.011033,-0.002436,Is
22.054781,47.304166,19.005389,-4.354536,12.657024,21.939558,Eq
-2.545654,6.92955,43.478619,42.377775,2.74237,47.665799,Is
-1.401758,63.973954,-3.823236,-15.035601,-14.653972,24.838222,Eq
56.609788,-2.126047,-1.092171,62.370757,-4.489593,1.271375,Is
0.749654,-10.086132,4.325158,5.383694,4.89509,-2.896145,Eq
-15.53788,-55.208992,28.867326,1.847538,-21.863542,-4.478124,Is
-3.76199,2.385475,-41.745103,-25.844775,-27.055986,-5.940822,Eq
3.286377,7.80298,-35.118625,27.517095,-25.773182,-1.542464,Is
-12.540358,-0.278458,8.152574,7.535329,-1.003029,0.474723,Eq
21.17174,-11.087731,-11.464132,-22.058057,10.338967,-32.89083,Is
2.104203,-8.450527,-24.782852,3.056515,-9.58559,1.400724,Eq
-6.831888,-30.587051,7.468668,-0.082379,-14.933946,-8.184437,Is
2.115872,0.530078,-0.854801,3.975335,1.155611,2.705453,Eq
6.551422,-7.812285,-13.093461,-10.117919,-2.118202,-18.787543,Is
-11.187918,-3.278228,-24.318735,34.676523,-11.968821,17.700354,Eq
-30.866603,0.178067,36.021164,-51.228566,28.280596,7.918634,Is
-12.479475,5.521585,70.109237,-11.508607,26.219389,-15.580469,Eq
33.245049,-8.526752,-34.416036,3.381747,-6.539743,-36.403045,Is
26.731543,-41.812649,58.022961,40.227727,54.880641,-5.561439,Eq
-11.852771,-1.375878,15.061734,33.161301,-15.664108,29.349964,Is
-24.742626,-27.057226,-1.621419,26.914753,-4.956406,-3.595031,Eq
-21.064863,11.195641,2.07005,-4.645226,-1.576972,14.842664,Is
-13.963616,8.129815,17.825999,21.718928,4.002244,10.079466,Eq
23.392534,11.016953,-9.062779,19.211227,3.06774,-1.113567,Is
-7.354265,-66.781507,-31.630036,10.806521,-7.667323,-24.287737,Eq
8.183319,1.303009,-4.615116,17.058379,-6.093584,2.781477,Is
12.266472,-10.484755,5.083078,6.192917,11.216541,-1.051132,Eq
-39.730431,4.181751,8.486897,6.105958,-16.583871,29.252519,Is
9.661019,-2.858859,-1.137532,4.468141,5.378417,2.450398,Eq
6.716229,2.490153,15.466135,-31.48663,28.079573,-10.123286,Is
10.734149,-32.76409,-22.574863,28.764024,3.456854,3.076437,Eq
-7.754166,-27.138143,34.701513,62.00235,-31.096573,38.659943,Is
-8.800636,13.523502,-0.608818,-0.794511,-6.886868,5.116019,Eq
-6.331166,-5.428606,26.229109,-19.933101,17.201219,3.599284,Is
48.198107,-40.040315,-38.174975,-31.460016,6.319249,-22.586449,Eq
-40.543198,5.6484,27.732331,37.528493,-22.34548,55.726211,Is
-10.6552,31.384763,6.391964,1.871935,-6.62953,14.030271,Eq
-7.496503,-3.720982,3.135713,8.816568,-8.44917,7.8639,Is
-21.780052,18.115501,15.545725,-25.366185,-9.744004,-9.313989,Eq
-9.098407,-3.178894,-12.938565,26.518925,-25.867396,9.749937,Is
-51.601751,-30.815402,30.749786,-40.087956,-11.839169,-48.002491,Eq
-9.619902,-22.024828,87.433272,-23.913097,39.85082,25.557624,Is
16.00518,21.486932,-10.881356,-2.120335,-1.035961,13.780949,Eq
-0.395706,-0.128198,0.526575,-0.203011,0.102841,0.295536,Is
5.579862,45.070106,-64.060184,12.568269,-34.193613,39.4327,Eq
-26.460413,12.705582,45.407297,-37.044196,34.348331,23.764548,Is
-47.755253,-14.743661,29.183328,-24.977962,-10.845724,-31.58666,Eq
-14.214184,24.712491,9.980816,-29.678404,25.078763,9.614544,Is
5.123875,6.09593,3.924558,-4.04431,2.97879,1.208592,Eq
14.006826,4.155773,0.058565,-4.285309,11.253237,-7.038899,Is
-4.059668,-33.602852,-0.618705,4.573737,3.479128,-15.038979,Eq
26.80999,-39.478391,-3.745281,-0.975272,-7.719205,-35.504467,Is
4.771008,3.675818,-0.395572,1.734798,1.891896,3.492722,Eq
1.962655,-14.129941,13.853014,66.312769,-32.31352,32.036593,Is
19.097013,15.552605,-69.457995,-8.692475,-28.87557,16.926319,Eq
-0.072075,-0.245016,0.076522,0.11276,-0.176665,0.00817,Is
3.88057,1.280527,-6.016513,5.430061,-0.435561,4.863662,Eq
42.086572,-7.652311,46.736575,84.966986,-1.898075,40.982339,Is
43.085137,4.029698,2.590852,-67.168774,11.986969,-25.397994,Eq
65.785184,-22.035872,-18.651031,19.381589,2.858347,-43.545249,Is
-11.353118,0.944205,67.603771,1.815061,28.25805,-10.653816,Eq
2.765963,-3.857487,63.18751,-61.45985,61.777918,-2.447895,Is
-21.952914,6.25046,7.480697,-1.901084,-8.478447,-2.311151,Eq
1.842555,1.14473,-16.392149,0.575012,-6.989938,-8.257481,Is
52.273442,24.048167,-21.499761,40.990268,17.968907,43.762646,Eq
7.967278,-9.203587,-36.964348,-44.315888,3.057616,-49.22555,Is
-5.822163,-12.437009,-10.569933,14.113614,-4.149592,1.561888,Eq
3.492194,2.112168,77.842497,66.322792,8.562033,71.392632,Is
-65.445631,-72.673433,3.503719,-3.327683,-20.402295,-48.508805,Eq
4.959773,-0.435485,-10.022829,7.019222,-6.258882,-4.199433,Is
27.911154,49.021824,24.336952,-25.467212,14.771528,12.322033,Eq
9.160873,3.678947,0.240797,-6.72356,9.902089,-5.982345,Is
-60.168774,37.420234,14.396935,-25.762399,-32.515288,-5.535292,Eq
37.995178,-1.271701,3.892161,-39.954607,40.285122,-37.664662,Is
6.535014,33.549528,-19.83525,-8.394007,-13.042536,16.596729,Eq
-19.943112,-4.007921,7.051828,-24.845271,3.973033,-0.929126,Is
-31.424109,-49.923295,-29.619415,13.783242,-20.812547,-18.345072,Eq
-18.710108,-10.188817,61.538929,-32.989382,32.814693,18.535418,Is
26.65154,-26.648899,4.580035,8.224497,20.930678,-5.848386,Eq
-36.455196,-15.632941,-6.11275,28.57073,-43.385809,21.640117,Is
57.032335,-59.301475,-5.058071,-12.731339,33.084668,-26.553499,Eq
-3.280975,22.49835,-39.396886,-1.186868,-9.496322,-7.402214,Is
39.247049,-15.457737,-15.233516,-44.151513,7.633683,-21.501498,Eq
0.132061,0.642536,-1.955817,-28.243318,13.53105,-14.84433,Is
-3.010042,-5.423551,1.511727,14.670348,2.313259,3.934257,Eq
-6.478007,19.297281,-16.1917,-1.694613,-0.838906,3.944488,Is
3.011,2.017936,1.801103,-4.091099,1.475002,-0.852187,Eq
-43.400274,-61.076072,4.842162,-9.140997,-45.246594,-10.987317,Is
1.970671,14.058543,47.923629,-21.809825,19.48062,-10.879116,Eq
-48.311902,-12.349603,25.413999,-59.756715,12.254605,0.809791,Is
-6.164568,-6.15916,-6.580203,16.315043,-2.947198,5.141286,Eq
7.164821,-9.493584,-7.769765,4.691555,-7.395042,-9.868308,Is
8.695948,32.77642,-17.712985,-4.321367,-10.162418,18.252388,Eq
1.83611,4.833012,-2.025048,-13.480149,9.062111,-6.254148,Is
10.465705,-14.479176,33.571899,25.705642,28.143182,2.091726,Eq
8.884552,-0.296782,-3.305113,4.99087,0.145893,-3.747789,Is
27.331784,7.643291,-24.480311,-51.903967,-7.649582,-14.2339,Eq
26.718135,-6.138833,-55.202325,-17.75019,-8.436417,-52.904742,Is
-2.4988,29.970819,83.873184,34.600393,41.392763,19.122057,Eq
-51.973261,48.859115,14.700915,-8.481864,10.034317,53.525714,Is
69.096805,7.759691,-13.343624,29.87129,31.246515,31.37985,Eq
-67.736809,23.967006,16.892497,-18.925105,-3.9761,44.835604,Is
21.630894,16.826646,-1.037089,-11.660904,5.955249,6.037591,Eq
4.224453,-11.311228,-5.774965,0.476038,-6.668889,-10.417304,Is
58.324477,8.67831,-6.946731,60.638943,33.607949,44.606305,Eq
41.705312,-28.004199,-37.783999,-36.975212,6.446163,-72.234361,Is
-34.883641,8.086365,3.642312,-68.607521,-27.30922,-36.132138,Eq
-32.606468,1.086589,44.736711,13.996691,-0.38993,46.213229,Is
-14.697765,-20.464174,5.780647,6.773554,-0.307385,-9.966329,Eq
40.257202,1.060655,-3.23054,-83.570645,60.828981,-62.998866,Is
-46.744365,-26.515318,-0.942347,50.140054,-12.16067,4.831897,Eq
-20.839639,11.149481,57.863881,-24.885607,36.529665,32.483697,Is
